marca;codigoInterno;nombre;categoria;descripcion;precio;stock
Caterpillar;CATDX42B;Lijadora Pulidora Roto Orbital 18v 150mm - CATDX42B ;Herramientas electricas_Lijado y pulido;"- Lijadora/Pulidora Orbital Inalámbrica
- Almohadilla de pulido 150mm
- Bolsa De Polvo
- 3 Papel de lija de grano (60#/80#/120#)
- Manual de uso

*No incluye cargador ni batería";291.630,00;3
Caterpillar;CATDX461;Lijadora Roto Orbital 400w - CATDX461 ;Herramientas electricas_Lijado y pulido;"Incluye:

Lijadora Roto Orbital
1 Lija Grano 80
Bolsa De Polvo
Adaptador De Vacío
Manual de uso";133.175,00;2
Caterpillar;CATCT12520;Linterna 200 Lumens - Pilas AA x2 ;Hogar_Linternas;;58.024,00;1
Caterpillar;CATDA18099;Linterna a batería con adaptador para cargar USB - 18V -CAT DA18099 ;Herramientas electricas_Linternas;"- 2 puertos USB 5V 2.0Ah con cubiertas de protección
- Interruptor ON/OFF con revestimiento de goma
- Clip para cinturón incorporado
- Luz LED
- No incluye batería ni cargador";51.994,00;3
Caterpillar;CATDX63B;Linterna Artic 20v - 160/500 Lumen - sin batería - CAT DX63B ;Herramientas electricas_Linternas;"- Potencia: 20v
- Luz: LED 
- 2 Niveles Lumenes: 160/500
- Correa para muñeca
- Cabezal giratorio 
- No incluye batería";70.510,00;5
Caterpillar;CATCT7100NB;Linterna de cuello 200 lumens - Caterpillar CT7100NB ;Hogar_Iluminacion;"LED de alta potencia
200 lúmenes en alta / 100 lúmenes en baja
Tiempo de ejecución: hasta 2,5 horas en alta / hasta 5 horas en baja
Resistente al agua y al impacto
Distancia del haz: 30 metros
Índice de impacto: 1,8 metros
Material: plástico ABS y nailon";62.621,00;3
Caterpillar;CATCTRACK;Linterna LED alta potencia 200 Lumens - CAT CTRACKNB ;Hogar_Linternas;"- Potencia haz superior: 200 lúmenes
- Alcance máximo 150 mts
- Pulsador con 3 posiciones, potencia alta, baja e intermitente
- Estructura reforzada ABS";35.355,00;2
Caterpillar;CATDX73;Llave de Impacto Inalambrica 18V 3/4'' 1700 Nm + 2 Baterias 4.0Ah + Cargador de 4Ah ;Herramientas electricas_Fuerza;"- Función de par constante
- Parada automática en modo de reversa de tuerca
- Selección electrónica de potencia de impacto de 3 etapas (Duro/Medio/Suave) con función de parada automática en modo de reversa
- Motor sin escobillas (Brushless)
- Caja de engranajes de metal con cubierta de goma
- Empuñadura de goma sobremoldeada
- Velocidad variable con reversa / Luz LED
- Voltaje: 18V
- Velocidad sin carga: 0-600/1400/2000/min
- Tasa de impacto: 0-2200 ipm
- Tamaño del yunque: ¾? cuadrado con fricción
- Par de apriete máx.: 1700Nm
- Par de arranque máx.: 2100Nm
- Incluye:
- 2 baterías de iones de litio de 4.0Ah
- 1 cargador de 4A
- 1 clip para cinturón
- 1 Maletín";801.265,00;1
Caterpillar;CATDX7060;Llave de Impacto Inalambrica 18V 350NM + 2 Baterias de 4Ah + Cargador de 4Ah - CATDX7060 ;Herramientas electricas_Fuerza;"- Tencologia Brushless
- Llave de impacto 18V -350 Nm 
- ENCASTRE 1/2
- INCLUYE
- Cargador de 4A
- 2 baterías de 4AH
- Clip para cinturón";444.605,00;1
Caterpillar;CATDX7020;Llave de Impacto Inalambrica 18V 700NM + 2 Baterias de 4Ah + 1 Cargador de 4Ah - CAT CATDX7020 ;Herramientas electricas_Fuerza;"- Tecnologia Brushless
-  Voltaje:18V / Mandril: ½ ? / Velocidad sin carga: 0-2800rpm / Torque Max:700N.m
- Características 
- Motor Brushless
 - Mandril 1/2'' 
- Velocidad variable con reversa
- Tri-Luz LED 
- Caja de engranajes de Aluminio
- Mango moldeado en goma
- Control de accionamiento de 4-modos con apagado automático y modo de extracción de dados.
- Accesorios:
- 1pc Gancho para cinturón";529.969,00;1
Caterpillar;CATDX26;Martillo Rotativo 800w SDS Plus ;Herramientas electricas_Perforacion;"Incluye:

Martillo Rotativo
Mango Auxiliar
Medidor De Profundidad
Maletín
Manual de uso";137.835,00;6
Caterpillar;CATDA03008;Mecha Encastre SDS Plus 10x260mm ;Consumibles;"- Diseñada específicamente para aplicaciones en concreto, hormigón y 
mampostería, esta mecha cuenta con un encastre SDS Plus que garantiza 
una sujeción segura y eficiente.";4.842,00;5
Caterpillar;CATDA03010;Mecha Encastre SDS Plus 12x460mm ;Consumibles;"- Diseñada específicamente para aplicaciones en concreto, hormigón y 
mampostería, esta mecha cuenta con un encastre SDS Plus que garantiza 
una sujeción segura y eficiente.";6.969,00;7
Caterpillar;CATDA03012;Mecha Encastre SDS Plus 16x260mm ;Consumibles;"- Diseñada específicamente para aplicaciones en concreto, hormigón y 
mampostería, esta mecha cuenta con un encastre SDS Plus que garantiza 
una sujeción segura y eficiente.";6.465,00;7
Caterpillar;CATDA03004;Mecha Encastre SDS Plus 6x160mm ;Consumibles;"- Diseñada específicamente para aplicaciones en concreto, hormigón y 
mampostería, esta mecha cuenta con un encastre SDS Plus que garantiza 
una sujeción segura y eficiente.";3.030,00;7
Caterpillar;CATDA04010;Mecha widia punta tratada al cobre 10mm ;Consumibles;;3.623,00;5
Caterpillar;CATDA04001;Mecha widia punta tratada al cobre 5mm ;Consumibles;;1.708,00;7
Caterpillar;CATDA04003;Mecha widia punta tratada al cobre 6mm ;Consumibles;;2.152,00;13
Caterpillar;CATDA04009;Mecha widia punta tratada al cobre 8mm ;Consumibles;;3.226,00;26
Caterpillar;CATDA03009;Mechas SDS Plus 12x260mm ;Consumibles;;5.145,00;1
Caterpillar;CATDA03003;Mechas SDS Plus 6x110mm ;Consumibles;;2.280,00;2
Caterpillar;CATDA03007;Mechas SDS Plus 8x260mm ;Consumibles;;4.587,00;1
Caterpillar;CATI10204;Pala con Mango en D Punta Cuadrada ;Jardin y agro_Manuales;;43.099,00;3
Caterpillar;CATI10203;Pala con Mango Largo Punta Cuadrada ;Jardin y agro_Manuales;;47.194,00;5
Caterpillar;CAT980045;Pinza multiherramientas - Acero inoxidable - Caterpillar 980045 ;Herramientas manuales_Pinzas y alicates;"La cuchilla multifunción trae:
Cuchilla - Cuchilla de sierra - Phillips - Plano - Destapador - Pinza Universal.";66.549,00;2
Caterpillar;CATDX87;Pistola De Calor 2000w 50-600° - CATDX87 ;Herramientas electricas_Calor;"Incluye:

Pistola de Calor
Rascador
Boquilla Plana
Boquilla De Concentración
Boquilla De Protección De Vidrio
Boquilla Tipo Gancho
Manual de uso";133.168,00;1
Caterpillar;CATPOP029;POP Yerbera CAT lata pico plastico ;Hogar_Termos y mates;;1.268,00;80
Caterpillar;CATDX61B;RADIO PORTATIL 18V LCD - FM - DAB - BLUETOOTH ;Hogar_Audio y video;;490.261,00;2
Caterpillar;CATPX14111232A;RELOJ ANALOGICO BLANCO MALLA AC. INOX *ACTC* ;Indumentaria_Relojes;;517.437,00;1
Caterpillar;CATLH11021727;Reloj Pulsera Analogico Amarillo/Negro Resistente ;Indumentaria_Relojes;;231.672,00;1
Caterpillar;CATLF11121134;Reloj Pulsera Analogico Negro Malla Silicona ;Indumentaria_Relojes;;190.048,00;1
Caterpillar;CATLJ16027127;RELOJ PULSERA NEGRO MALLA BICOLOR AMARILLO/NEGRO ;Indumentaria_Relojes;;182.190,00;1
Caterpillar;CATDX21;Rotomartillo a bateria 18v 2.2J 5 Funciones ;Herramientas electricas_Perforacion;Incluye Cargador y 2 Baterias;718.797,00;1
Caterpillar;CATDA06902;Set hojas sierra para caladora 10 piezas estuche - Cat Da06902 ;Herramientas manuales_Sets de herramientas;"- Hoja de corte con dientes triscados, para madera blanda, ideal para cortes rápidos curvos (entre 1.5-15mm)
- Hoja de corte con dientes rectificados invertidos, para aglomerado, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes rectificados , para madera blanda, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes triscados, para laminados, ideal para cortes rápidos curvos (entre 1,5-15mm)
- Hoja de corte con dientes rectificados invertidos, para madera dura, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes rectificados, para madera dura, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes triscados, para madera blanda, ideal para cortes rápidos curvos (entre 5-50mm)
- Hoja de corte con dientes rectificados, para madera dura, ideal para cortes rectos y progresivos (entre 5-50mm)
- Hoja de corte con dientes rectificados, para madera blanda, ideal para cortes rectos y progresivos (entre 5-50mm)
- Hoja de corte con dientes rectificados, para madera blanda, ideal para cortes rectos y esquinas (entre 5-50mm)";24.145,00;4
Caterpillar;CATDA06903;Set Hojas Sierra Para Caladora 10 Piezas Estuche - Cat Da06903 ;Herramientas manuales_Sets de herramientas;"- Hoja de corte con dientes triscados, para madera blanda, ideal para cortes rápidos curvos (entre 5-50mm)
- Hoja de corte con dientes rectificados, para madera blanda, ideal para cortes rectos y progresivos (entre 5-50mm)
- Hoja de corte con dientes triscados, para madera blanda, ideal para cortes rápidos curvos (entre 1.5-15mm)
- Hoja de corte con dientes rectificados, para madera blanda, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes triscados, para laminados, ideal para cortes rápidos curvos (entre 1,5-15mm)
- Hoja de corte con dientes rectificados, para madera dura, ideal para cortes rectos y progresivos (entre 3-30mm)
- Hoja de corte con dientes triscados, para metal, ideal para cortes rápidos curvos (entre 1,5-4mm)
- Hoja de corte con dientes rectificados, para metal, ideal para cortes rectos y progresivos (entre 1-3mm)
- Hoja de corte con dientes rectificados, para metal, ideal para cortes rectos y progresivos (entre 2,5-6mm)
- Hoja de corte con dientes rectificados, para metal (entre 1,5-10mm) y aluminio (entre 0-30mm), ideal para cortes rectos y progresivos";12.249,00;4
Caterpillar;CATDX54;Sierra Caladora 750w - Caterpillar CATDX54 ;Herramientas electricas_Sierras;#¿NOMBRE?;125.485,00;1
Caterpillar;CATDX51B;Sierra Caladora sin carbones a Bateria 18v - CATDX51B ;Herramientas electricas_Sierras;"Incluye:

Sierra Caladora Inalámbrica
Adaptador para aspiradora
Hoja de corte de madera
Guía paralela
Protección de la placa
Base de plástico
Manual de uso

*No incluye cargador ni batería ? Se adquieren por separado";410.496,00;3
Caterpillar;CATDX53B;Sierra Circular 7'' - 185mm sin carbones a Bateria - CATDX53B ;Herramientas electricas_Sierras;"Incluye:

Sierra Circular Inalámbrica
Llave Hexagonal
Adaptador De Vacío
Guía Paralela
Disco de 185 mm de 24 dientes
Manual de uso

*No incluye cargador ni batería - Se adquieren por separado";472.759,00;5
Caterpillar;CATDX52B;Sierra Sable a batería 18v 29mm - CAT DX52B ;Herramientas electricas_Sierras;"No incluye Batería ni cargador
Motor sin carbones
Control de velocidad variable
Caja de engranajes de aluminio
Función pendular
Sistema de cambio de hoja sin herramientas
Mango moldeado en goma
Ajuste de la placa base pivotante sin herramientas
Luz de trabajo
Gancho metálico para cintura
Voltaje: 18V
Capacidad de corte: Madera 300mm / Acero 12mm
Longitud de Carrera: 29mm
Velocidad Sin carga: 0-3000/min
Peso de la máquina: 2.80Kg Maquina sola
Tipo de embalaje: Caja color";341.652,00;3
Caterpillar;CATDZ161;Soldadora inverter TIG/LIFT 160A - CAT DZ161 ;Herramientas electricas_Soldadoras;"- Alimentación: 230V
- Potencia de soldadura: 15 ÷ 160A
- Ciclo de Trabajo a 40°C: 160Ah - 20%
- Voltaje sin carga: MMA 90V - TIG 14V
- Potencia máxima absorbida: MMA 5 kW - TIG 3,3 kW
- Electrodos rutílicos y básicos: Ø 1,6 ÷ 4 mm
- Dimensiones: 195 x 135 x 365 mm
- Peso: 4,2 kg

- Pantalla Digital: control de amperaje variable con medidor digital, para una visualización simultánea de la corriente de soldadura.
- Protecciones: equipado con sensores de temperatura, voltaje y corriente para alta protección.
- Funciones extra: ''Hot Start'', ''Anti-Sticking'' y ''Arc Force''.
- Modo Tig: capaz de soldar con Modo Tig Lift.";596.822,00;1
Caterpillar;CATDZ201;Soldadora inverter TIG/LIFT 200A - CAT DZ201 ;Herramientas electricas_Soldadoras;"- Alimentación: 230V
- Potencia de soldadura: 15 ÷ 200A
- Ciclo de Trabajo a 40°C: 200Ah - 20%
- Voltaje sin carga: MMA 70V - TIG 14V
- Potencia máxima absorbida: MMA 6,3 kW - TIG 4,7 kW
- Electrodos rutílicos y básicos: Ø 1,6 ÷ 5 mm
- Pantalla Digital: control de amperaje variable con medidor digital, para una visualización simultánea de la corriente de soldadura.
- Protecciones: equipado con sensores de temperatura, voltaje y corriente para alta protección.
- Funciones extra: ''Hot Start'', ''Anti-Sticking'' y ''Arc Force''.
- Modo Tig: capaz de soldar con Modo Tig Lift.";730.081,00;2
Caterpillar;CATDX71B;Taladro Atornillador de impacto a bateria 18v ;Herramientas electricas_Perforacion;"Incluye:

Atornillador de Impacto
Clip para Cinturón
Manual de uso

*No incluye cargador ni batería - Se adquieren por separado";272.166,00;1
Caterpillar;CATDX15;Taladro atornillador percutor 12V - Caterpillar CATDX15 ;Herramientas electricas_Perforacion;;118.561,00;2
Caterpillar;CATDX12;Taladro Atornillador Percutor sin carbones a bateria 18v - CATDX12 ;Herramientas electricas_Perforacion;"Incluye:

Taladro Atornillador con Percutor
2 Baterías 2.0 Ah
Cargador
Maletín
Manual de uso";480.500,00;21
Caterpillar;CATDX11;Taladro Atornillador sin carbones a bateria 18v ;Herramientas electricas_Perforacion;"Incluye:

Taladro Atornillador Inalámbrico
2 Baterías 2.0 Ah
Cargador
Maletín
Manual de uso";559.547,00;2
Caterpillar;CATDX175;Taladro percutor 13mm 600w medidor de profundidad - Cat DX175 ;Herramientas electricas_Perforacion;"- Inversión de giro hacia adelante y hacia atrás
- Motor 600w
- Mandril metálico 13mm
- Medidor de profundidad de metal
- Velocidad de 0-3000 rpm
- Llave con velocidad variable según la presión sobre el gatillo
- Interruptor de bloqueo
- Empuñadura de goma sobre molde
- Conexión de cable de rótula para una protección completa del cable de alimentación
- Garantía oficial: 1 año";71.451,00;13
Caterpillar;CATDX17;Taladro percutor 750w - 13mm ;Herramientas electricas_Perforacion;"Incluye:

Taladro de Impacto
Mango Auxiliar
Medidor De Profundidad
Manual de uso";94.177,00;5
Caterpillar;CATDX161;Taladro percutor 850W 13mm velocidad variable - CAT DX161 ;Herramientas electricas_Perforacion;"- Voltaje: 220-240V~ 50/60Hz
- Potencia: 850W
- Tamaño del mandril: 13mm / 1/2'' mandril de metal
- Velocidad sin carga: 0-3000/min
- Peso aproximado: 2.45Kg
- Ratio de impacto: 0-48000bpm
- Sellado a prueba de polvo
- Totalmente sellado, menos fuga de aceite
- Capacidad Max de trabajo en madera: 35mm
- Capacidad Max de trabajo en Acero: 13mm
- Capacidad Max de trabajo en Mampostería: 20mm
- Interruptor de bloqueo
- Medidor de profundidad
- Rotación hacia Adelante y hacia atrás
- Velocidad variable
- Mango moldeado en goma
- Accesorios: 1 Mango Auxiliar y 1 Medidor de profundidad
- Mayor precisión de perforación, la broca no se tambalea";202.661,00;3
Caterpillar;CATDX155;Taladro percutor atornillador 13mm con cargador + batería 2ah + maletín + set 20 piezas - CAT DX155 ;Herramientas electricas_Perforacion;"- Velocidad: 0-400/1600 RPM
- Impacto: 0-6800/27200 BPM
- Torque: 50 N.m 
- Motor: 18v con carbones
- Número de posiciones del embrague: 20+3
- Mandril autoajustable de metal de 13 mm (1/2'')
- Capacidad máx. de perforación:
- Madera 35 mm
- Metal 13 mm
- Mampostería 13 mm
- Caja de engranaje metálicos de 2 velocidades
- Bloqueo automático del husillo: Si
- Luz LED: Si
- Reversible: Si
- Ergonomico: Si
- Peso: 1,37 kg

- Incluye:
- Taladro Percutor Atornillador
- Batería 2 Ah
- Cargador
- Punta con 2 extremos (PH2/PL5.5)
- Clip de cinturón
- Maletín
- Set 20 piezas";178.521,00;1
Caterpillar;CATDXK203;Taladro Percutor Brushless 18V 50NM (DX1010) + Amoladora Angular Brushless 18V (DX3133) + 1 Bateria 2.0Ah + Bateria 4.0Ah + Cargador de 2A + Accesorios + Maletin ;Herramientas electricas;"- Taladro Percutor Inalámbrico Brushless 50 Nm ? DX1010
- Voltaje: 18 V
- Par máximo: 50 Nm
- Velocidad en vacío: 0?450 / 0?1900 rpm
- Tasa de impacto: 0?7.600 / 0?32.000 bpm
- Portabrocas: Metálico de 13 mm
- Posiciones de embrague: 20 + 1 + 1
- Capacidad máxima de perforación: 35 mm en madera / 13 mm en acero / 13 mm en hormigón
- Amoladora Angular Brushless ? DX3133
- Voltaje: 18 V
- Velocidad en vacío: 8.500 rpm
- Tasa de impacto: 0?7.600 / 0?32.000 bpm
- Diámetro del disco: 125 mm
- Accesorios
- 1 batería de 2,0 Ah
- 1 batería de 4,0 Ah
- 1 cargador de 2 A
- 1 clip para cinturón
- 5 discos de desbaste de 125 mm
- 1 juego de mechas (brocas) de 20 piezas
- Embalaje
- Maletín inyectado + caja color";385.912,00;2
Caterpillar;CAT145210T7;Zapatillas Detours Low Cuero Gris Talle 39 - RZG 145210 T 7.0 ;Seguridad industrial_Calzado;"- Zapatillas Caterpillar mid acordonada de cuero y cuello en tricot
- Ojales hexagonales y gancho para un mejor ajuste
- Plantilla ortholite y suela de eva muy liviana y confortable de 4 cm de altura, con suelin degoma con tecnología slip resistant para mayor adherencia y resistencia a la abrasión.";154.520,00;1
Caterpillar;CAT145210T8;Zapatillas Detours Low Cuero Gris Talle 40 - RZG 145210 T 8.0 ;Seguridad industrial_Calzado;"- Zapatillas Caterpillar mid acordonada de cuero y cuello en tricot
- Ojales hexagonales y gancho para un mejor ajuste
- Plantilla ortholite y suela de eva muy liviana y confortable de 4 cm de altura, con suelin degoma con tecnología slip resistant para mayor adherencia y resistencia a la abrasión.";141.111,00;1
Caterpillar;CAT145210T11;Zapatillas Detours Low Cuero Gris Talle 44 - RZG 145210 T9.0 ;Seguridad industrial_Calzado;"- Zapatillas Caterpillar mid acordonada de cuero y cuello en tricot
- Ojales hexagonales y gancho para un mejor ajuste
- Plantilla ortholite y suela de eva muy liviana y confortable de 4 cm de altura, con suelin degoma con tecnología slip resistant para mayor adherencia y resistencia a la abrasión.";154.520,00;2
Lusqtoff;MMS-8;1 MESA CON 4 SILLAS XTERIOR ;Hogar_Jardin;;268.329,00;1
Lusqtoff;RLD52R48;Abrazadera sujeta manillar Kit ;Repuestos;;2.096,00;4
Lusqtoff;ACPL1500-9;Acanaladora industrial de pared 1500w + maletín y discos - Lusqtoff ACPL1500-9 ;Construccion;"- Potencia: 1500 W
- Velocidad: 8500 rpm
- Diámetro de disco: 5'' (125 mm) x 22.2mm
- Rosca del husillo de alojamiento: M14.
- Clase de protección: II
- Uso: Profesional
- Profundidad del Corte: 5 mm ? 29 mm
- Ancho de Corte: 8 mm ? 30 mm
- Presión Acústica: 97.1 dB(A)
- Potencia Acústica: 108.1 dB(A)
- Vibración Ponderada; 3,844 m/s2
- Incluye:
- 2 Discos diamantados 125mm
- 1 Mango
- 2 Escobillas de carbón
- 1 Corta Fierro
- 1 Llave de Ajuste
- 1 Manual de uso";331.219,00;2
Lusqtoff;A1000L;Aceite 2 tiempos por Litro ;Consumibles;Codigo Original: ACL2TS200LT;3.000,00;61
